"text_id"	"subject_id"	"difficulty_penalty"	"text_length"	"subject_speed"	"language"	"eye_effect_dominant"	"eye_effect_weak"	"eye_effect_both"	"eye_effect_prost"	"reading_time_BE"	"reading_time_DE"	"reading_time_WE"	"reading_time_PE"
"164"	14	11	-0.324338029835856	54	242.805771666667	"native"	-2.02207127742873	-3.21808252485434	0	2	0.222697462606052	0.224570170485976	0.225692734591549	0.220875668130346
"165"	15	11	4.74589271382966	65	242.805771666667	"native"	-2.02207127742873	-3.21808252485434	0	2	0.262571452155912	0.264733872518228	0.266029743051872	0.260467106726618
"166"	1	12	5.69944452965724	79	269.309996280134	"native"	-3.01305694024906	-6.68979258558653	0	-6	0.287262865476098	0.290445037820396	0.294424953680576	0.293669990771285
"167"	2	12	1.9244053034646	51	269.309996280134	"native"	-3.01305694024906	-6.68979258558653	0	-6	0.188029245929857	0.190141467181943	0.192784121336539	0.192282749505725
"168"	3	12	-2.72463324750759	76	269.309996280134	"native"	-3.01305694024906	-6.68979258558653	0	-6	0.285086919759727	0.288345923464977	0.292425145489299	0.291651070173441
"169"	4	12	-1.57587659553848	66	269.309996280134	"native"	-3.01305694024906	-6.68979258558653	0	-6	0.246513220196781	0.249319035349066	0.252830623570561	0.252164295887497
"170"	5	12	8.96606503845092	58	269.309996280134	"native"	-3.01305694024906	-6.68979258558653	0	-6	0.208426120900132	0.210707574492218	0.213560134209218	0.213019094367372
"171"	6	12	-0.296846218029233	54	269.309996280134	"native"	-3.01305694024906	-6.68979258558653	0	-6	0.200733681559929	0.203007447727706	0.205852808989126	0.205312928221456
"172"	7	12	-3.38760254638647	55	269.309996280134	"native"	-3.01305694024906	-6.68979258558653	0	-6	0.206827259742059	0.20919759134762	0.212164672793471	0.211601621583785
"173"	8	12	-7.8019976241896	87	269.309996280134	"native"	-3.01305694024906	-6.68979258558653	0	-6	0.332685808645044	0.336563645781845	0.341419874747797	0.340498146663308
"174"	9	12	3.10367527818278	79	269.309996280134	"native"	-3.01305694024906	-6.68979258558653	0	-6	0.290000129391774	0.293243577458051	0.297301094299121	0.296531328658587
"175"	10	12	2.44621661339634	68	269.309996280134	"native"	-3.01305694024906	-6.68979258558653	0	-6	0.250224270039564	0.253029699524036	0.256539473845839	0.255873604081056
"176"	11	12	1.49066878405428	79	269.309996280134	"native"	-3.01305694024906	-6.68979258558653	0	-6	0.291727496242576	0.295009916827207	0.299116803706749	0.298337619283736
"177"	12	12	-3.42216210571611	63	269.309996280134	"native"	-3.01305694024906	-6.68979258558653	0	-6	0.23694201803409	0.239657835045466	0.243057391999657	0.242412270663347
"178"	13	12	-3.05260871520408	53	269.309996280134	"native"	-3.01305694024906	-6.68979258558653	0	-6	0.199055509725811	0.20133387060694	0.20418573437188	0.20364455547598
"179"	14	12	-0.324338029835856	54	269.309996280134	"native"	-3.01305694024906	-6.68979258558653	0	-6	0.200754197644811	0.203028431252027	0.205874384878896	0.205334391081529
"180"	15	12	4.74589271382966	65	269.309996280134	"native"	-3.01305694024906	-6.68979258558653	0	-6	0.237177899145352	0.239814495397238	0.243112349969453	0.242486744999151
"181"	1	13	5.69944452965724	79	236.441786538542	"native"	-2.45359975365417	-4.46775432798278	0	3	0.326255878238884	0.329595647329533	0.332388792740004	0.32226320988827
"182"	2	13	1.9244053034646	51	236.441786538542	"native"	-2.45359975365417	-4.46775432798278	0	3	0.213956516257153	0.216181762696668	0.218043354808397	0.211297197883387
"183"	3	13	-2.72463324750759	76	236.441786538542	"native"	-2.45359975365417	-4.46775432798278	0	3	0.325179384267793	0.328629387715932	0.331516681586803	0.321058271204204
"184"	4	13	-1.57587659553848	66	236.441786538542	"native"	-2.45359975365417	-4.46775432798278	0	3	0.281011407811447	0.283978073047116	0.286460626491652	0.277467250417744
"185"	5	13	8.96606503845092	58	236.441786538542	"native"	-2.45359975365417	-4.46775432798278	0	3	0.236341256513561	0.238728071497897	0.240723734497614	0.233486983731765
"186"	6	13	-0.296846218029233	54	236.441786538542	"native"	-2.45359975365417	-4.46775432798278	0	3	0.228673118834167	0.23107403068087	0.23308294154497	0.225804484626046
"187"	7	13	-3.38760254638647	55	236.441786538542	"native"	-2.45359975365417	-4.46775432798278	0	3	0.235996621291516	0.238507635102588	0.240609208870374	0.2329973528528
"188"	8	13	-7.8019976241896	87	236.441786538542	"native"	-2.45359975365417	-4.46775432798278	0	3	0.380511198042568	0.384638869078736	0.388094795858582	0.37558314315408
"189"	9	13	3.10367527818278	79	236.441786538542	"native"	-2.45359975365417	-4.46775432798278	0	3	0.329791261336617	0.333204182178908	0.336059088051909	0.325712134163512
"190"	10	13	2.44621661339634	68	236.441786538542	"native"	-2.45359975365417	-4.46775432798278	0	3	0.284652218205995	0.287606198686115	0.2900773305256	0.28112183785025
"191"	11	13	1.49066878405428	79	236.441786538542	"native"	-2.45359975365417	-4.46775432798278	0	3	0.332027002759625	0.335486597338549	0.338380918671824	0.327892727836202
"192"	12	13	-3.42216210571611	63	236.441786538542	"native"	-2.45359975365417	-4.46775432798278	0	3	0.270363494719997	0.273240604671323	0.275648586778573	0.266926956397774
"193"	13	13	-3.05260871520408	53	236.441786538542	"native"	-2.45359975365417	-4.46775432798278	0	3	0.227088507249115	0.229501233387293	0.231520489392184	0.224206541467007
"194"	14	13	-0.324338029835856	54	236.441786538542	"native"	-2.45359975365417	-4.46775432798278	0	3	0.228699743881947	0.231101217786615	0.23311060345226	0.225830445819741
"195"	15	13	4.74589271382966	65	236.441786538542	"native"	-2.45359975365417	-4.46775432798278	0	3	0.269499670138564	0.272269464571141	0.274586095871574	0.266188696329848
"196"	1	14	5.69944452965724	79	276.164442057267	"native"	-3.66478088524445	-6.92071632475856	0	0	0.280277125802128	0.283969280924698	0.287332105484458	0.280277125802128
"197"	2	14	1.9244053034646	51	276.164442057267	"native"	-3.66478088524445	-6.92071632475856	0	0	0.183394625437257	0.185843758730817	0.188075198236456	0.183394625437257
"198"	3	14	-2.72463324750759	76	276.164442057267	"native"	-3.66478088524445	-6.92071632475856	0	0	0.277940510311268	0.281716215858442	0.285157807237683	0.277940510311268
"199"	4	14	-1.57587659553848	66	276.164442057267	"native"	-3.66478088524445	-6.92071632475856	0	0	0.240359608161466	0.243610948013195	0.246574253175348	0.240359608161466
"200"	5	14	8.96606503845092	58	276.164442057267	"native"	-3.66478088524445	-6.92071632475856	0	0	0.203415623921748	0.206064165541168	0.208475768732918	0.203415623921748
"201"	6	14	-0.296846218029233	54	276.164442057267	"native"	-3.66478088524445	-6.92071632475856	0	0	0.195746078243523	0.198381489953096	0.200783143859056	0.195746078243523
"202"	7	14	-3.38760254638647	55	276.164442057267	"native"	-3.66478088524445	-6.92071632475856	0	0	0.20163002144398	0.204375828719407	0.206878816033495	0.20163002144398
"203"	8	14	-7.8019976241896	87	276.164442057267	"native"	-3.66478088524445	-6.92071632475856	0	0	0.324188431744948	0.328676871695463	0.332770138223515	0.324188431744948
"204"	9	14	3.10367527818278	79	276.164442057267	"native"	-3.66478088524445	-6.92071632475856	0	0	0.282882273686499	0.286643844800744	0.290070695394295	0.282882273686499
"205"	10	14	2.44621661339634	68	276.164442057267	"native"	-3.66478088524445	-6.92071632475856	0	0	0.244068192955893	0.247321402116348	0.250285304685387	0.244068192955893
"206"	11	14	1.49066878405428	79	276.164442057267	"native"	-3.66478088524445	-6.92071632475856	0	0	0.284525646801971	0.288331343710796	0.291798905495796	0.284525646801971
"207"	12	14	-3.42216210571611	63	276.164442057267	"native"	-3.66478088524445	-6.92071632475856	0	0	0.230987289580446	0.234133289548954	0.237001088777172	0.230987289580446
"208"	13	14	-3.05260871520408	53	276.164442057267	"native"	-3.66478088524445	-6.92071632475856	0	0	0.194059698371324	0.196699127033478	0.19910506629173	0.194059698371324
"209"	14	14	-0.324338029835856	54	276.164442057267	"native"	-3.66478088524445	-6.92071632475856	0	0	0.195765587423901	0.198401528017255	0.200803670056338	0.195765587423901
"210"	15	14	4.74589271382966	65	276.164442057267	"native"	-3.66478088524445	-6.92071632475856	0	0	0.231390561165954	0.234449206088123	0.237235265951255	0.231390561165954
"211"	1	15	5.69944452965724	79	241.10360386134	"native"	-1.71516466419046	-6.18647280562247	0	-2	0.32009329104738	0.322333355687461	0.328323183088313	0.322708399749263
"212"	2	15	1.9244053034646	51	241.10360386134	"native"	-1.71516466419046	-6.18647280562247	0	-2	0.209852354776998	0.211343909627116	0.215333850573642	0.211593665718445
"213"	3	15	-2.72463324750759	76	241.10360386134	"native"	-1.71516466419046	-6.18647280562247	0	-2	0.318820069590442	0.321130642241812	0.327314623501642	0.321517602867303
"214"	4	15	-1.57587659553848	66	241.10360386134	"native"	-1.71516466419046	-6.18647280562247	0	-2	0.275542212809294	0.277529493303366	0.282847540837504	0.277862297424097
"215"	5	15	8.96606503845092	58	241.10360386134	"native"	-1.71516466419046	-6.18647280562247	0	-2	0.231935365273115	0.233537137482228	0.23781876295243	0.233805286463415
"216"	6	15	-0.296846218029233	54	241.10360386134	"native"	-1.71516466419046	-6.18647280562247	0	-2	0.224246198605382	0.225854867279737	0.230159127278179	0.226124254325567
"217"	7	15	-3.38760254638647	55	241.10360386134	"native"	-1.71516466419046	-6.18647280562247	0	-2	0.231368522504843	0.233050021264923	0.23755069322738	0.233331635074326
"218"	8	15	-7.8019976241896	87	241.10360386134	"native"	-1.71516466419046	-6.18647280562247	0	-2	0.372907848356452	0.375669661009024	0.383065622644778	0.376132277744756
"219"	9	15	3.10367527818278	79	241.10360386134	"native"	-1.71516466419046	-6.18647280562247	0	-2	0.323495680711733	0.325783789592203	0.331903757561334	0.32616691075784
"220"	10	15	2.44621661339634	68	241.10360386134	"native"	-1.71516466419046	-6.18647280562247	0	-2	0.279203654790022	0.281183851719215	0.286480624189681	0.281515423469802
"221"	11	15	1.49066878405428	79	241.10360386134	"native"	-1.71516466419046	-6.18647280562247	0	-2	0.325646599726104	0.327965346028118	0.334168331389841	0.328353618443927
"222"	12	15	-3.42216210571611	63	241.10360386134	"native"	-1.71516466419046	-6.18647280562247	0	-2	0.265060660751017	0.266987303340758	0.272144143286357	0.267309973711567
"223"	13	15	-3.05260871520408	53	241.10360386134	"native"	-1.71516466419046	-6.18647280562247	0	-2	0.222641371305607	0.224257150902258	0.228581757420244	0.224527754975947
"224"	14	15	-0.324338029835856	54	241.10360386134	"native"	-1.71516466419046	-6.18647280562247	0	-2	0.22427180269662	0.225880840060579	0.230186099510919	0.226150289104689
"225"	15	15	4.74589271382966	65	241.10360386134	"native"	-1.71516466419046	-6.18647280562247	0	-2	0.264389396380667	0.266246862910299	0.271214136322097	0.266557860126494
"226"	1	16	5.69944452965724	79	250.166743745914	"native"	-1.88371583930592	-4.5094966194845	0	-6	0.30875513694258	0.311045086073112	0.3142943976526	0.31616922859876
"227"	2	16	1.9244053034646	51	250.166743745914	"native"	-1.88371583930592	-4.5094966194845	0	-6	0.202307777136635	0.203830874829289	0.205992647271959	0.207240285548696
"228"	3	16	-2.72463324750759	76	250.166743745914	"native"	-1.88371583930592	-4.5094966194845	0	-6	0.307142546783642	0.309498684031991	0.312843956134595	0.31477524713114
"229"	4	16	-1.57587659553848	66	250.166743745914	"native"	-1.88371583930592	-4.5094966194845	0	-6	0.265496479241435	0.267523659728783	0.270401628180169	0.272063003753098
"230"	5	16	8.96606503845092	58	250.166743745914	"native"	-1.88371583930592	-4.5094966194845	0	-6	0.223823452815904	0.225462408189665	0.227787469681654	0.229128733958024
"231"	6	16	-0.296846218029233	54	250.166743745914	"native"	-1.88371583930592	-4.5094966194845	0	-6	0.21611246706488	0.217754068522307	0.22008441378509	0.22142954315969
"232"	7	16	-3.38760254638647	55	250.166743745914	"native"	-1.88371583930592	-4.5094966194845	0	-6	0.222871348577759	0.224585656996652	0.227019774166667	0.228425102465263
"233"	8	16	-7.8019976241896	87	250.166743745914	"native"	-1.88371583930592	-4.5094966194845	0	-6	0.358963097530304	0.361774897162691	0.365768677302961	0.368075194915896
"234"	9	16	3.10367527818278	79	250.166743745914	"native"	-1.88371583930592	-4.5094966194845	0	-6	0.311919569227245	0.314256875957072	0.317573995289765	0.319488276486082
"235"	10	16	2.44621661339634	68	250.166743745914	"native"	-1.88371583930592	-4.5094966194845	0	-6	0.269186505329254	0.27120888961389	0.274079204598725	0.275735711135884
"236"	11	16	1.49066878405428	79	250.166743745914	"native"	-1.88371583930592	-4.5094966194845	0	-6	0.313918828004291	0.316286306551483	0.319646636343126	0.321586062420822
"237"	12	16	-3.42216210571611	63	250.166743745914	"native"	-1.88371583930592	-4.5094966194845	0	-6	0.255324755588215	0.257288970182881	0.260077932123717	0.261688132587573
"238"	13	16	-3.05260871520408	53	250.166743745914	"native"	-1.88371583930592	-4.5094966194845	0	-6	0.214475792707744	0.216123269595821	0.218462434795507	0.219812911396711
"239"	14	16	-0.324338029835856	54	250.166743745914	"native"	-1.88371583930592	-4.5094966194845	0	-6	0.216136247348522	0.217778211470775	0.220109076270476	0.221454508051712
"240"	15	16	4.74589271382966	65	250.166743745914	"native"	-1.88371583930592	-4.5094966194845	0	-6	0.254989320665808	0.256887631028964	0.25958140956805	0.261135798184004
"241"	1	17	5.69944452965724	79	240.228870640208	"native"	-3.50775709499808	-4.70639748657904	0	1	0.321231818895819	0.325879952704351	0.327499261919158	0.319930907663039
"242"	2	17	1.9244053034646	51	240.228870640208	"native"	-3.50775709499808	-4.70639748657904	0	1	0.210610406988106	0.213706086944541	0.214784882965794	0.209744243839899
"243"	3	17	-2.72463324750759	76	240.228870640208	"native"	-3.50775709499808	-4.70639748657904	0	1	0.31999429077275	0.324791210121233	0.326463510274184	0.318652619470509
"244"	4	17	-1.57587659553848	66	240.228870640208	"native"	-3.50775709499808	-4.70639748657904	0	1	0.276552155836966	0.280677596774482	0.282115666442755	0.275398186711985
"245"	5	17	8.96606503845092	58	240.228870640208	"native"	-3.50775709499808	-4.70639748657904	0	1	0.232749513315921	0.236072555085531	0.237229934903668	0.231819240636002
"246"	6	17	-0.296846218029233	54	240.228870640208	"native"	-3.50775709499808	-4.70639748657904	0	1	0.225063745158849	0.228402949538471	0.229566823579066	0.224129607218081
"247"	7	17	-3.38760254638647	55	240.228870640208	"native"	-3.50775709499808	-4.70639748657904	0	1	0.23222304306449	0.235714106236019	0.236931228195597	0.231246664806311
"248"	8	17	-7.8019976241896	87	240.228870640208	"native"	-3.50775709499808	-4.70639748657904	0	1	0.374311278515562	0.380046898442575	0.382047331482727	0.372707730159371
"249"	9	17	3.10367527818278	79	240.228870640208	"native"	-3.50775709499808	-4.70639748657904	0	1	0.324658584826113	0.329407149225828	0.331061790667817	0.323329827809295
"250"	10	17	2.44621661339634	68	240.228870640208	"native"	-3.50775709499808	-4.70639748657904	0	1	0.280210056868909	0.284319768736412	0.285751877974254	0.279060123734476
"251"	11	17	1.49066878405428	79	240.228870640208	"native"	-3.50775709499808	-4.70639748657904	0	1	0.326825047690251	0.331637668076399	0.333314850620271	0.325478534556345
"252"	12	17	-3.42216210571611	63	240.228870640208	"native"	-3.50775709499808	-4.70639748657904	0	1	0.266039760401567	0.270039790626059	0.271434362649324	0.264921037712703
"253"	13	17	-3.05260871520408	53	240.228870640208	"native"	-3.50775709499808	-4.70639748657904	0	1	0.223462498185248	0.226817045962431	0.227986539795305	0.222524274970309
"254"	14	17	-0.324338029835856	54	240.228870640208	"native"	-3.50775709499808	-4.70639748657904	0	1	0.225089536293594	0.228429511706635	0.229593657158795	0.224155184690265
"255"	15	17	4.74589271382966	65	240.228870640208	"native"	-3.50775709499808	-4.70639748657904	0	1	0.265333453577265	0.269187915181545	0.270530828165105	0.264254751640695
"256"	1	18	5.69944452965724	79	243.794792053381	"native"	-2.40331251739629	-4.68097488916809	0	5	0.316640580888556	0.319720363257911	0.322694936758722	0.310419603448361
"257"	2	18	1.9244053034646	51	243.794792053381	"native"	-2.40331251739629	-4.68097488916809	0	5	0.207553990687733	0.209604070994592	0.211584700044156	0.203414818401051
"258"	3	18	-2.72463324750759	76	243.794792053381	"native"	-2.40331251739629	-4.68097488916809	0	5	0.315260919793895	0.318435514533672	0.321503711552131	0.308855004478446
"259"	4	18	-1.57587659553848	66	243.794792053381	"native"	-2.40331251739629	-4.68097488916809	0	5	0.272480784067779	0.275211450759482	0.277850350314538	0.266969863037259
"260"	5	18	8.96606503845092	58	243.794792053381	"native"	-2.40331251739629	-4.68097488916809	0	5	0.229465909663883	0.231668672492335	0.233795660837254	0.225014770102725
"261"	6	18	-0.296846218029233	54	243.794792053381	"native"	-2.40331251739629	-4.68097488916809	0	5	0.2217677845895	0.223978440568542	0.226114583842405	0.217305619241533
"262"	7	18	-3.38760254638647	55	243.794792053381	"native"	-2.40331251739629	-4.68097488916809	0	5	0.228778515787273	0.231088672569833	0.233321525521331	0.22411731339449
"263"	8	18	-7.8019976241896	87	243.794792053381	"native"	-2.40331251739629	-4.68097488916809	0	5	0.368655323610332	0.372448276728709	0.376115670063918	0.361006644227956
"264"	9	18	3.10367527818278	79	243.794792053381	"native"	-2.40331251739629	-4.68097488916809	0	5	0.319969584476641	0.323114787530433	0.326153157657628	0.313618422679863
"265"	10	18	2.44621661339634	68	243.794792053381	"native"	-2.40331251739629	-4.68097488916809	0	5	0.276152215133346	0.278874025935438	0.281503520829128	0.270656451989448
"266"	11	18	1.49066878405428	79	243.794792053381	"native"	-2.40331251739629	-4.68097488916809	0	5	0.322073716600585	0.325260627618889	0.328339680320781	0.315639589034346
"267"	12	18	-3.42216210571611	63	243.794792053381	"native"	-2.40331251739629	-4.68097488916809	0	5	0.262093067807748	0.264740012201198	0.267298390281845	0.256752352588947
"268"	13	18	-3.05260871520408	53	243.794792053381	"native"	-2.40331251739629	-4.68097488916809	0	5	0.220152526927736	0.222372455728606	0.224518040673542	0.21567318756611
"269"	14	18	-0.324338029835856	54	243.794792053381	"native"	-2.40331251739629	-4.68097488916809	0	5	0.221792825813591	0.224003983548387	0.226140616394627	0.217329662845478
"270"	15	18	4.74589271382966	65	243.794792053381	"native"	-2.40331251739629	-4.68097488916809	0	5	0.261526598998794	0.264080173627713	0.266546696182438	0.256369111173144
"271"	1	19	5.69944452965724	79	256.235569545518	"native"	-2.88431047275164	-4.56963912341272	0	5	0.30160152616071	0.30495960405205	0.306956598240174	0.295952182495443
"272"	2	19	1.9244053034646	51	256.235569545518	"native"	-2.88431047275164	-4.56963912341272	0	5	0.197551925041183	0.199784026121797	0.201111764981419	0.193798468134324
"273"	3	19	-2.72463324750759	76	256.235569545518	"native"	-2.88431047275164	-4.56963912341272	0	5	0.299789828043787	0.303239928119164	0.305292857643851	0.293991430646429
"274"	4	19	-1.57587659553848	66	256.235569545518	"native"	-2.88431047275164	-4.56963912341272	0	5	0.259169400683145	0.262138416197102	0.263904937402148	0.254178841737728
"275"	5	19	8.96606503845092	58	256.235569545518	"native"	-2.88431047275164	-4.56963912341272	0	5	0.218701517775283	0.221106250593686	0.222535993316974	0.214654511951058
"276"	6	19	-0.296846218029233	54	256.235569545518	"native"	-2.88431047275164	-4.56963912341272	0	5	0.210988002510678	0.213392840657547	0.214823553862971	0.206945137583998
"277"	7	19	-3.38760254638647	55	256.235569545518	"native"	-2.88431047275164	-4.56963912341272	0	5	0.217522017885906	0.220031986906847	0.221525577647403	0.213303989324008
"278"	8	19	-7.8019976241896	87	256.235569545518	"native"	-2.88431047275164	-4.56963912341272	0	5	0.350194216213058	0.35430772418845	0.35675632309307	0.343285222002896
"279"	9	19	3.10367527818278	79	256.235569545518	"native"	-2.88431047275164	-4.56963912341272	0	5	0.304620305552692	0.308046324785825	0.310084084727657	0.298858385756109
"280"	10	19	2.44621661339634	68	256.235569545518	"native"	-2.88431047275164	-4.56963912341272	0	5	0.262871232682095	0.265835305127987	0.26759838438774	0.257886602599916
"281"	11	19	1.49066878405428	79	256.235569545518	"native"	-2.88431047275164	-4.56963912341272	0	5	0.306526803448616	0.309996085276772	0.312059809018314	0.30069322539799
"282"	12	19	-3.42216210571611	63	256.235569545518	"native"	-2.88431047275164	-4.56963912341272	0	5	0.249195644479421	0.252071490532796	0.253782805615913	0.244362776263722
"283"	13	19	-3.05260871520408	53	256.235569545518	"native"	-2.88431047275164	-4.56963912341272	0	5	0.209334782349438	0.211747046675191	0.213182461969932	0.205280781619176
"284"	14	19	-0.324338029835856	54	256.235569545518	"native"	-2.88431047275164	-4.56963912341272	0	5	0.211010668348454	0.213416026158094	0.214847051321781	0.206966943072185
"285"	15	19	4.74589271382966	65	256.235569545518	"native"	-2.88431047275164	-4.56963912341272	0	5	0.249059835274457	0.251843151115997	0.253498451066122	0.244377933138142
"286"	1	20	5.69944452965724	79	227.712224415906	"native"	-1.58666430262562	-5.83743530859899	0	5	0.338457800147192	0.340774284127278	0.347139475051574	0.331359619893597
"287"	2	20	1.9244053034646	51	227.712224415906	"native"	-1.58666430262562	-5.83743530859899	0	5	0.222090003943731	0.223635201640137	0.227882857819373	0.217357366839938
"288"	3	20	-2.72463324750759	76	227.712224415906	"native"	-1.58666430262562	-5.83743530859899	0	5	0.337796407372154	0.340195544692899	0.346794186396202	0.330452611003488
"289"	4	20	-1.57587659553848	66	227.712224415906	"native"	-1.58666430262562	-5.83743530859899	0	5	0.291859316895077	0.293921589939739	0.299592945092156	0.285545742252938
"290"	5	20	8.96606503845092	58	227.712224415906	"native"	-1.58666430262562	-5.83743530859899	0	5	0.245058387626995	0.246712318920617	0.251255351721137	0.239988457924574
"291"	6	20	-0.296846218029233	54	227.712224415906	"native"	-1.58666430262562	-5.83743530859899	0	5	0.237450960563511	0.239119282347095	0.243706567972714	0.232342629040772
"292"	7	20	-3.38760254638647	55	227.712224415906	"native"	-1.58666430262562	-5.83743530859899	0	5	0.245180397682744	0.246926929746503	0.251731009336167	0.239834691764122
"293"	8	20	-7.8019976241896	87	227.712224415906	"native"	-1.58666430262562	-5.83743530859899	0	5	0.395615980526455	0.398491115700566	0.406403818987249	0.386821005167402
"294"	9	20	3.10367527818278	79	227.712224415906	"native"	-1.58666430262562	-5.83743530859899	0	5	0.342264116573869	0.344633178508356	0.351144720521504	0.33500709707226
"295"	10	20	2.44621661339634	68	227.712224415906	"native"	-1.58666430262562	-5.83743530859899	0	5	0.295448647009834	0.297499546854875	0.303137014661325	0.289166740952866
"296"	11	20	1.49066878405428	79	227.712224415906	"native"	-1.58666430262562	-5.83743530859899	0	5	0.344672787053692	0.347075427717558	0.353680469423448	0.337314364142165
"297"	12	20	-3.42216210571611	63	227.712224415906	"native"	-1.58666430262562	-5.83743530859899	0	5	0.280886274456832	0.282887466305566	0.288392045747938	0.274761144749361
"298"	13	20	-3.05260871520408	53	227.712224415906	"native"	-1.58666430262562	-5.83743530859899	0	5	0.235912448415331	0.237590436975126	0.242205794243666	0.230776315802387
"299"	14	20	-0.324338029835856	54	227.712224415906	"native"	-1.58666430262562	-5.83743530859899	0	5	0.237479669028262	0.239148395662998	0.243736809098698	0.232370115498571
"300"	15	20	4.74589271382966	65	227.712224415906	"native"	-1.58666430262562	-5.83743530859899	0	5	0.279620263652584	0.281541954208933	0.286822894881686	0.273732482956087
"301"	1	21	5.69944452965724	79	261.191144876072	"native"	-1.01958700186857	-5.18968052951303	0	-7	0.29600144454664	0.29713657858783	0.301871324556105	0.303974069167502
"302"	2	21	1.9244053034646	51	261.191144876072	"native"	-1.01958700186857	-5.18968052951303	0	-7	0.193831189244422	0.194585217496953	0.1977312321141	0.199128869622516
"303"	3	21	-2.72463324750759	76	261.191144876072	"native"	-1.01958700186857	-5.18968052951303	0	-7	0.294041961262733	0.295206478423472	0.300066925467328	0.302227121646551
"304"	4	21	-1.57587659553848	66	261.191144876072	"native"	-1.01958700186857	-5.18968052951303	0	-7	0.254222336140423	0.255224679985579	0.259407870817566	0.2612668681875
"305"	5	21	8.96606503845092	58	261.191144876072	"native"	-1.01958700186857	-5.18968052951303	0	-7	0.214689809753184	0.215503129485628	0.218894745837794	0.220400573553881
"306"	6	21	-0.296846218029233	54	261.191144876072	"native"	-1.01958700186857	-5.18968052951303	0	-7	0.206980375875436	0.207792438347924	0.211181168315298	0.212686934229783
"307"	7	21	-3.38760254638647	55	261.191144876072	"native"	-1.01958700186857	-5.18968052951303	0	-7	0.213340745836861	0.214187837124736	0.217723602371065	0.219295148262705
"308"	8	21	-7.8019976241896	87	261.191144876072	"native"	-1.01958700186857	-5.18968052951303	0	-7	0.343345407423931	0.344732541887429	0.350524524282384	0.353099967958655
"309"	9	21	3.10367527818278	79	261.191144876072	"native"	-1.01958700186857	-5.18968052951303	0	-7	0.298908620130701	0.300066204686538	0.304895534354952	0.307040771176962
"310"	10	21	2.44621661339634	68	261.191144876072	"native"	-1.01958700186857	-5.18968052951303	0	-7	0.257930058227792	0.258931445644441	0.263109344790508	0.264965317619159
"311"	11	21	1.49066878405428	79	261.191144876072	"native"	-1.01958700186857	-5.18968052951303	0	-7	0.300744078545974	0.301915950991189	0.306805489703746	0.308977783242
"312"	12	21	-3.42216210571611	63	261.191144876072	"native"	-1.01958700186857	-5.18968052951303	0	-7	0.244404890467858	0.245375455749105	0.249426613507418	0.251227242316857
"313"	13	21	-3.05260871520408	53	261.191144876072	"native"	-1.01958700186857	-5.18968052951303	0	-7	0.205316109668226	0.206130276175115	0.20952852254545	0.211038898331599
"314"	14	21	-0.324338029835856	54	261.191144876072	"native"	-1.01958700186857	-5.18968052951303	0	-7	0.207002188790655	0.207814422768666	0.211203875676805	0.212709966579865
"315"	15	21	4.74589271382966	65	261.191144876072	"native"	-1.01958700186857	-5.18968052951303	0	-7	0.244418756368324	0.245359450106894	0.249283447137476	0.251026274977879
"316"	1	22	5.69944452965724	79	241.455160183339	"native"	-3.17684822984817	-2.71120380555341	0	-5	0.319637985671913	0.323800010045	0.32318319785574	0.326237859873165
"317"	2	22	1.9244053034646	51	241.455160183339	"native"	-3.17684822984817	-2.71120380555341	0	-5	0.209549227758669	0.212320662240648	0.211909864860202	0.213944512801888
"318"	3	22	-2.72463324750759	76	241.455160183339	"native"	-3.17684822984817	-2.71120380555341	0	-5	0.318350572821498	0.32264408018379	0.322007533078338	0.325160778082125
"319"	4	22	-1.57587659553848	66	241.455160183339	"native"	-3.17684822984817	-2.71120380555341	0	-5	0.27513839049733	0.278831098210679	0.278283654615735	0.280995407478448
"320"	5	22	8.96606503845092	58	241.455160183339	"native"	-3.17684822984817	-2.71120380555341	0	-5	0.231609760509043	0.234585719220989	0.234144745813656	0.23632837766002
"321"	6	22	-0.296846218029233	54	241.455160183339	"native"	-3.17684822984817	-2.71120380555341	0	-5	0.223919296465839	0.22690842681012	0.226465315364152	0.228660169075954
"322"	7	22	-3.38760254638647	55	241.455160183339	"native"	-3.17684822984817	-2.71120380555341	0	-5	0.231026858703166	0.234151449151937	0.233688188589971	0.235983079574177
"323"	8	22	-7.8019976241896	87	241.455160183339	"native"	-3.17684822984817	-2.71120380555341	0	-5	0.372346768377149	0.377479135993539	0.376718031099861	0.380488942406359
"324"	9	22	3.10367527818278	79	241.455160183339	"native"	-3.17684822984817	-2.71120380555341	0	-5	0.323030651707653	0.327282084740554	0.326651948001619	0.329772850363889
"325"	10	22	2.44621661339634	68	241.455160183339	"native"	-3.17684822984817	-2.71120380555341	0	-5	0.278801214216476	0.282480561514967	0.281935201408418	0.28463628343949
"326"	11	22	1.49066878405428	79	241.455160183339	"native"	-3.17684822984817	-2.71120380555341	0	-5	0.325175370722676	0.329483821289104	0.328845186020873	0.332008341322199
"327"	12	22	-3.42216210571611	63	241.455160183339	"native"	-3.17684822984817	-2.71120380555341	0	-5	0.264669186662328	0.268249309378674	0.267718509434625	0.270347978697055
"328"	13	22	-3.05260871520408	53	241.455160183339	"native"	-3.17684822984817	-2.71120380555341	0	-5	0.222313056943453	0.225315513017344	0.224870367646569	0.227075495390357
